customer_id,age,credit_score,annual_income,debt_to_income,loan_amount,loan_term_months,employment_years,num_credit_accounts,num_late_payments,num_inquiries_6m,utilization_rate,has_mortgage,has_auto_loan,account_age_months,loan_purpose,employment_status,region,loan_to_income,monthly_payment_est,payment_to_income,risk_exposure,payment_history_score,credit_mix_score,inquiry_penalty,stability_score,composite_risk_score,credit_score_band,defaulted
FIN_025288,63,452,40223,0.4906,8646,36,0,8,2,0,0.2593,0,0,224,Auto,Self-Employed,Midwest,0.215,240.17,0.0717,4241.73,0.3333,0.8,0.0,0.3,0.4726,Very Poor,0
FIN_025289,53,314,24128,0.1671,10913,36,1,2,2,0,0.6876,1,0,20,Debt Consolidation,Self-Employed,West,0.4523,303.14,0.1508,1823.56,0.3333,0.2,0.0,0.39,0.4754,Very Poor,0
FIN_025290,66,742,17850,0.1618,24275,60,3,2,0,2,0.4965,0,0,230,Home Improvement,Employed,Midwest,1.3599,404.58,0.272,3927.7,1.0,0.2,0.4,0.42,0.7848,Very Good,0
FIN_025291,21,603,59453,0.2068,13081,84,1,2,0,1,0.4679,1,1,50,Business,Self-Employed,Midwest,0.22,155.73,0.0314,2705.15,1.0,0.2,0.2,0.465,0.7341,Fair,0
FIN_025292,58,544,40106,0.4044,16347,36,1,5,0,0,0.6499,0,0,186,Home Improvement,Employed,Northeast,0.4076,454.08,0.1359,6610.73,1.0,0.5,0.0,0.34,0.6269,Very Poor,0
FIN_025293,73,754,98773,0.2472,2369,12,6,12,0,1,0.1303,0,0,26,Business,Employed,West,0.024,197.42,0.024,585.62,1.0,1.0,0.2,0.305,0.787,Very Good,0
FIN_025294,47,658,24744,0.1648,5072,60,0,15,1,1,0.1861,1,0,104,Home Improvement,Business Owner,Midwest,0.205,84.53,0.041,835.87,0.5,1.0,0.2,0.56,0.7064,Fair,1
FIN_025295,58,351,37727,0.2066,13762,12,13,16,1,1,0.3721,1,0,154,Auto,Employed,Midwest,0.3648,1146.83,0.3648,2843.23,0.5,1.0,0.2,1.0,0.635,Very Poor,0
FIN_025296,55,310,31915,0.3654,30101,36,1,12,0,3,0.6042,1,1,124,Business,Employed,West,0.9432,836.14,0.3144,10998.91,1.0,1.0,0.6,0.64,0.6036,Very Poor,0
FIN_025297,30,526,27553,0.3364,15164,84,6,10,1,2,0.2484,1,0,64,Auto,Employed,West,0.5504,180.52,0.0786,5101.17,0.5,1.0,0.4,0.7,0.6317,Very Poor,0
FIN_025298,32,413,108717,0.3256,14900,60,0,1,0,3,0.3096,0,1,116,Home Improvement,Employed,West,0.1371,248.33,0.0274,4851.44,1.0,0.1,0.6,0.29,0.6269,Very Poor,0
FIN_025299,30,836,27006,0.2959,23456,36,4,4,1,2,0.3318,0,0,12,Auto,Employed,Southeast,0.8685,651.56,0.2895,6940.63,0.5,0.4,0.4,0.19,0.6664,Exceptional,0
FIN_025300,74,386,49087,0.2885,14079,48,25,7,1,2,0.4696,0,1,207,Auto,Employed,Midwest,0.2868,293.31,0.0717,4061.79,0.5,0.7,0.4,0.7,0.5722,Very Poor,0
FIN_025301,54,549,54324,0.3235,6955,84,11,10,2,3,0.2654,0,0,34,Debt Consolidation,Self-Employed,Northeast,0.128,82.8,0.0183,2249.94,0.3333,1.0,0.6,0.485,0.5758,Very Poor,0
FIN_025302,44,549,26711,0.5587,18916,84,0,13,1,3,0.1127,1,0,109,Auto,Self-Employed,West,0.7082,225.19,0.1012,10568.37,0.5,1.0,0.6,0.5725,0.5787,Very Poor,1
FIN_025303,48,720,79735,0.0985,1168,84,0,7,0,0,0.3925,1,1,168,Business,Business Owner,West,0.0146,13.9,0.0021,115.05,1.0,0.7,0.0,0.6,0.8302,Good,0
FIN_025304,42,509,24753,0.5151,7825,48,0,6,2,2,0.2325,0,0,161,Business,Employed,Southeast,0.3161,163.02,0.079,4030.66,0.3333,0.6,0.4,0.3,0.4893,Very Poor,1
FIN_025305,65,820,96536,0.1727,10549,48,7,16,1,2,0.3793,0,0,167,Medical,Employed,Southeast,0.1093,219.77,0.0273,1821.81,0.5,1.0,0.4,0.58,0.7453,Exceptional,0
FIN_025306,36,847,32742,0.5505,25423,84,0,3,1,1,0.297,0,0,3,Home Improvement,Self-Employed,Northeast,0.7765,302.65,0.1109,13995.36,0.5,0.3,0.2,0.0075,0.5827,Exceptional,1
FIN_025307,33,356,62949,0.4792,16796,48,13,10,1,3,0.4151,0,1,197,Home Improvement,Employed,Midwest,0.2668,349.92,0.0667,8048.64,0.5,1.0,0.6,0.7,0.5193,Very Poor,0
FIN_025308,56,362,177974,0.0323,159092,24,1,8,1,2,0.4205,1,0,76,Business,Business Owner,Southeast,0.8939,6628.83,0.447,5138.67,0.5,0.8,0.4,0.53,0.6071,Very Poor,0
FIN_025309,56,637,89515,0.6938,11460,12,0,3,0,2,0.6164,0,1,85,Medical,Self-Employed,Northeast,0.128,955.0,0.128,7950.95,1.0,0.3,0.4,0.2125,0.5716,Fair,1
FIN_025310,63,831,22675,0.405,38684,84,8,19,0,2,0.5037,0,1,156,Medical,Employed,Southwest,1.706,460.52,0.2437,15667.02,1.0,1.0,0.4,0.62,0.7847,Exceptional,0
FIN_025311,43,305,15000,0.4968,4785,24,0,8,4,0,0.2914,0,0,191,Auto,Employed,Southeast,0.319,199.38,0.1595,2377.19,0.2,0.8,0.0,0.3,0.3893,Very Poor,1
FIN_025312,34,810,112876,0.296,11803,24,5,9,1,3,0.679,0,0,58,Debt Consolidation,Retired,Southwest,0.1046,491.79,0.0523,3493.69,0.5,0.9,0.6,0.345,0.6457,Exceptional,0
FIN_025313,52,760,55671,0.194,17610,12,1,18,2,0,0.4113,1,0,174,Auto,Self-Employed,Southwest,0.3163,1467.5,0.3163,3416.34,0.3333,1.0,0.0,0.64,0.6913,Very Good,0
FIN_025314,23,655,123584,0.1279,31379,48,8,16,1,0,0.5997,1,0,222,Business,Employed,Midwest,0.2539,653.73,0.0635,4013.37,0.5,1.0,0.0,0.92,0.7272,Fair,0
FIN_025315,47,518,80939,0.078,8387,48,2,10,1,2,0.271,1,0,237,Medical,Business Owner,Southwest,0.1036,174.73,0.0259,654.19,0.5,1.0,0.4,0.68,0.6882,Very Poor,1
FIN_025316,39,666,48294,0.5599,8759,84,1,1,0,3,0.3253,1,1,70,Business,Employed,Southwest,0.1814,104.27,0.0259,4904.16,1.0,0.1,0.6,0.515,0.6898,Fair,0
FIN_025317,42,663,102896,0.1118,18239,36,3,13,2,1,0.2978,1,0,206,Business,Employed,Southeast,0.1773,506.64,0.0591,2039.12,0.3333,1.0,0.2,0.72,0.7009,Fair,0
FIN_025318,21,689,39447,0.4395,53674,36,0,19,2,2,0.7782,1,0,35,Medical,Employed,Southeast,1.3607,1490.94,0.4536,23589.72,0.3333,1.0,0.4,0.3875,0.5303,Good,0
FIN_025319,25,594,138375,0.2481,12793,24,7,17,1,0,0.2896,1,0,195,Auto,Self-Employed,Midwest,0.0925,533.04,0.0462,3173.94,0.5,1.0,0.0,0.88,0.7007,Fair,0
FIN_025320,69,804,37081,0.5948,16652,36,4,6,1,1,0.315,0,1,187,Debt Consolidation,Self-Employed,Southwest,0.4491,462.56,0.1497,9904.61,0.5,0.6,0.2,0.46,0.6226,Exceptional,1
FIN_025321,53,587,38325,0.2629,5101,84,7,6,3,1,0.7695,1,0,88,Home Improvement,Employed,Southwest,0.1331,60.73,0.019,1341.05,0.25,0.6,0.2,0.8,0.5845,Fair,1
FIN_025322,71,476,69649,0.1642,6694,60,4,9,0,1,0.3897,1,0,154,Business,Self-Employed,West,0.0961,111.57,0.0192,1099.15,1.0,0.9,0.2,0.76,0.752,Very Poor,0
FIN_025323,39,598,40684,0.6583,9986,48,3,7,0,2,0.5129,1,0,33,Business,Self-Employed,West,0.2455,208.04,0.0614,6573.78,1.0,0.7,0.4,0.5025,0.6206,Fair,1
FIN_025324,56,583,77788,0.3486,9498,36,1,13,2,2,0.5192,0,1,176,Debt Consolidation,Employed,Northeast,0.1221,263.83,0.0407,3311.0,0.3333,1.0,0.4,0.34,0.5344,Fair,0
FIN_025325,71,353,42570,0.5133,2548,36,7,10,0,1,0.3768,1,0,224,Auto,Employed,Northeast,0.0599,70.78,0.02,1307.89,1.0,1.0,0.2,0.88,0.6406,Very Poor,0
FIN_025326,26,619,64457,0.362,18686,12,1,16,0,1,0.3903,1,0,48,Medical,Self-Employed,Midwest,0.2899,1557.17,0.2899,6764.33,1.0,1.0,0.2,0.46,0.7079,Fair,0
FIN_025327,35,778,105167,0.1496,9021,36,13,11,0,0,0.5702,0,0,207,Home Improvement,Self-Employed,West,0.0858,250.58,0.0286,1349.54,1.0,1.0,0.0,0.7,0.8352,Very Good,0
FIN_025328,56,841,52916,0.1654,11261,84,3,14,0,3,0.0937,0,0,122,Home Improvement,Self-Employed,Southeast,0.2128,134.06,0.0304,1862.57,1.0,1.0,0.6,0.42,0.8591,Exceptional,0
FIN_025329,53,520,43069,0.344,6453,48,1,19,1,2,0.4395,0,0,128,Debt Consolidation,Employed,West,0.1498,134.44,0.0375,2219.83,0.5,1.0,0.4,0.34,0.5546,Very Poor,0
FIN_025330,44,642,42745,0.5201,27894,60,1,7,1,2,0.3147,0,0,48,Medical,Retired,West,0.6526,464.9,0.1305,14507.67,0.5,0.7,0.4,0.16,0.5391,Fair,0
FIN_025331,47,513,78830,0.6701,5303,84,5,17,2,2,0.3432,1,0,201,Business,Employed,Midwest,0.0673,63.13,0.0096,3553.54,0.3333,1.0,0.4,0.8,0.5159,Very Poor,1
FIN_025332,69,621,97343,0.3982,46317,60,0,12,3,0,0.3204,1,0,229,Auto,Employed,Southwest,0.4758,771.95,0.0952,18443.43,0.25,1.0,0.0,0.6,0.5776,Fair,1
FIN_025333,31,314,16612,0.321,9950,60,5,17,2,2,0.3455,0,1,16,Medical,Self-Employed,Southwest,0.599,165.83,0.1198,3193.95,0.3333,1.0,0.4,0.24,0.4487,Very Poor,0
FIN_025334,69,779,72451,0.6149,3824,12,1,6,2,0,0.5391,1,0,97,Medical,Employed,Southwest,0.0528,318.67,0.0528,2351.38,0.3333,0.6,0.0,0.5825,0.5713,Very Good,1
FIN_025335,43,433,26209,0.0712,10307,36,2,4,1,1,0.6623,1,0,208,Auto,Self-Employed,West,0.3933,286.31,0.1311,733.86,0.5,0.4,0.2,0.68,0.6208,Very Poor,0
FIN_025336,53,323,36963,0.5265,16498,12,6,15,0,1,0.5501,1,0,41,Medical,Employed,West,0.4463,1374.83,0.4463,8686.2,1.0,1.0,0.2,0.6425,0.5737,Very Poor,0
FIN_025337,61,676,49965,0.2736,38407,36,1,17,1,0,0.6185,1,1,209,Home Improvement,Employed,Southwest,0.7687,1066.86,0.2562,10508.16,0.5,1.0,0.0,0.64,0.6543,Good,0
FIN_025338,66,441,48533,0.5497,16842,24,9,4,1,1,0.4667,0,1,163,Home Improvement,Employed,Northeast,0.347,701.75,0.1735,9258.05,0.5,0.4,0.2,0.66,0.5206,Very Poor,1
FIN_025339,67,738,45287,0.1935,4868,12,1,14,0,1,0.6574,0,0,12,Medical,Self-Employed,Southwest,0.1075,405.67,0.1075,941.96,1.0,1.0,0.2,0.07,0.7069,Good,0
FIN_025340,49,623,58987,0.4521,44410,24,3,9,0,1,0.239,1,1,77,Debt Consolidation,Employed,Midwest,0.7529,1850.42,0.3764,20077.76,1.0,0.9,0.2,0.6125,0.7248,Fair,0
FIN_025341,51,421,34936,0.0399,10238,36,0,7,1,1,0.5687,1,1,55,Auto,Employed,West,0.2931,284.39,0.0977,408.5,0.5,0.7,0.2,0.4375,0.5974,Very Poor,0
FIN_025342,21,599,67984,0.1237,20749,24,4,12,1,0,0.145,1,0,35,Auto,Employed,West,0.3052,864.54,0.1526,2566.65,0.5,1.0,0.0,0.5475,0.6981,Fair,0
FIN_025343,54,640,43791,0.4136,4927,12,6,3,0,1,0.2762,1,0,55,Medical,Employed,Midwest,0.1125,410.58,0.1125,2037.81,1.0,0.3,0.2,0.6775,0.7465,Fair,0
FIN_025344,38,478,60371,0.2003,13983,48,1,8,0,2,0.5218,0,0,124,Home Improvement,Business Owner,West,0.2316,291.31,0.0579,2800.79,1.0,0.8,0.4,0.34,0.6675,Very Poor,1
FIN_025345,38,507,37224,0.2384,9393,36,1,9,1,0,0.5717,1,1,64,Home Improvement,Self-Employed,Northeast,0.2523,260.92,0.0841,2239.29,0.5,0.9,0.0,0.5,0.5872,Very Poor,0
FIN_025346,26,465,29199,0.4883,4576,60,9,14,0,1,0.2848,1,0,236,Auto,Employed,Southeast,0.1567,76.27,0.0313,2234.46,1.0,1.0,0.2,0.96,0.7076,Very Poor,0
FIN_025347,72,340,26355,0.1453,27058,48,0,4,0,2,0.6633,0,0,173,Home Improvement,Employed,West,1.0267,563.71,0.2567,3931.53,1.0,0.4,0.4,0.3,0.6123,Very Poor,1
FIN_025348,60,374,39265,0.2344,16126,24,21,13,2,1,0.3893,1,0,130,Debt Consolidation,Employed,Southwest,0.4107,671.92,0.2053,3779.93,0.3333,1.0,0.2,1.0,0.6011,Very Poor,1
FIN_025349,21,779,26616,0.3513,12647,12,10,12,1,1,0.1814,1,1,230,Debt Consolidation,Employed,Southeast,0.4752,1053.92,0.4752,4442.89,0.5,1.0,0.2,1.0,0.769,Very Good,0
FIN_025350,67,647,86322,0.2458,16166,84,6,15,1,2,0.5179,0,0,129,Home Improvement,Retired,West,0.1873,192.45,0.0268,3973.6,0.5,1.0,0.4,0.54,0.6461,Fair,0
FIN_025351,62,571,64747,0.0975,28391,84,3,19,1,1,0.5122,0,0,174,Medical,Employed,Southeast,0.4385,337.99,0.0626,2768.12,0.5,1.0,0.2,0.42,0.6389,Very Poor,1
FIN_025352,50,465,24449,0.1718,22702,84,6,1,0,4,0.4495,1,1,223,Debt Consolidation,Employed,Midwest,0.9285,270.26,0.1326,3900.2,1.0,0.1,0.8,0.84,0.7522,Very Poor,0
FIN_025353,24,385,17295,0.2397,2322,24,1,5,1,1,0.1407,0,1,103,Medical,Retired,Southwest,0.1343,96.75,0.0671,556.58,0.5,0.5,0.2,0.2975,0.5565,Very Poor,1
FIN_025354,52,454,80536,0.4494,6449,84,7,14,1,1,0.2591,0,0,47,Medical,Business Owner,Southeast,0.0801,76.77,0.0114,2898.18,0.5,1.0,0.2,0.3975,0.5316,Very Poor,0
FIN_025355,30,522,70646,0.218,27699,24,1,7,3,1,0.5266,0,0,204,Debt Consolidation,Employed,Northeast,0.3921,1154.12,0.196,6038.38,0.25,0.7,0.2,0.34,0.5281,Very Poor,0
FIN_025356,63,716,22366,0.1092,91790,48,2,11,1,2,0.5467,1,0,26,Auto,Employed,Southwest,4.104,1912.29,1.026,10023.47,0.5,1.0,0.4,0.445,0.6875,Good,0
FIN_025357,25,661,34605,0.1566,50252,12,0,16,2,5,0.5244,1,0,211,Auto,Employed,Northeast,1.4522,4187.67,1.4522,7869.46,0.3333,1.0,1.0,0.6,0.6484,Fair,1
FIN_025358,29,645,73098,0.1727,4909,48,12,15,0,2,0.3994,1,0,34,Medical,Employed,Northeast,0.0672,102.27,0.0168,847.78,1.0,1.0,0.4,0.785,0.8123,Fair,0
FIN_025359,25,445,15000,0.5121,22587,12,0,17,2,1,0.6481,0,1,86,Auto,Employed,Northeast,1.5058,1882.25,1.5058,11566.8,0.3333,1.0,0.2,0.215,0.4131,Very Poor,0
FIN_025360,31,366,26370,0.2614,8589,60,0,5,1,1,0.3323,1,0,224,Medical,Self-Employed,Northeast,0.3257,143.15,0.0651,2245.16,0.5,0.5,0.2,0.6,0.5706,Very Poor,1
FIN_025361,55,816,34177,0.4459,18509,36,27,1,1,1,0.4004,0,1,194,Home Improvement,Employed,Southwest,0.5416,514.14,0.1805,8253.16,0.5,0.1,0.2,0.7,0.6915,Exceptional,0
FIN_025362,47,358,78132,0.5266,12800,36,2,11,1,1,0.2734,0,1,138,Debt Consolidation,Employed,Southwest,0.1638,355.56,0.0546,6740.48,0.5,1.0,0.2,0.38,0.4744,Very Poor,1
FIN_025363,24,315,40998,0.1907,9703,60,2,6,0,2,0.4843,0,0,149,Debt Consolidation,Retired,Southwest,0.2367,161.72,0.0473,1850.36,1.0,0.6,0.4,0.38,0.6221,Very Poor,0
FIN_025364,30,785,78389,0.3384,5800,36,0,12,1,2,0.3909,0,1,236,Home Improvement,Employed,West,0.074,161.11,0.0247,1962.72,0.5,1.0,0.4,0.3,0.6484,Very Good,0
FIN_025365,59,475,31527,0.4461,39566,60,14,9,2,0,0.598,1,1,86,Debt Consolidation,Employed,Southwest,1.255,659.43,0.251,17650.39,0.3333,0.9,0.0,0.915,0.5502,Very Poor,0
FIN_025366,53,621,62650,0.1095,16371,48,3,16,0,2,0.4415,1,0,144,Medical,Employed,Northeast,0.2613,341.06,0.0653,1792.62,1.0,1.0,0.4,0.72,0.8057,Fair,0
FIN_025367,58,760,54158,0.102,23229,12,10,9,3,1,0.2503,0,0,115,Home Improvement,Self-Employed,Northeast,0.4289,1935.75,0.4289,2369.36,0.25,0.9,0.2,0.6875,0.7208,Very Good,0
FIN_025368,28,435,29739,0.2433,40934,48,6,4,1,2,0.8075,0,0,80,Medical,Employed,Midwest,1.3764,852.79,0.3441,9959.24,0.5,0.4,0.4,0.44,0.528,Very Poor,1
FIN_025369,69,727,37146,0.1347,23176,48,0,12,0,3,0.0775,0,0,102,Auto,Employed,Southeast,0.6239,482.83,0.156,3121.81,1.0,1.0,0.6,0.255,0.8034,Good,0
FIN_025370,44,841,60503,0.2947,33392,60,2,2,0,2,0.3826,1,0,132,Medical,Employed,Southeast,0.5519,556.53,0.1104,9840.62,1.0,0.2,0.4,0.68,0.8369,Exceptional,0
FIN_025371,59,621,48915,0.3327,5547,60,9,16,1,2,0.487,0,0,14,Medical,Employed,Southeast,0.1134,92.45,0.0227,1845.49,0.5,1.0,0.4,0.395,0.5966,Fair,0
FIN_025372,53,635,63434,0.2523,5959,12,8,8,1,0,0.3928,0,1,132,Medical,Employed,Northeast,0.0939,496.58,0.0939,1503.46,0.5,0.8,0.0,0.62,0.6648,Fair,0
FIN_025373,61,812,80364,0.2129,9904,60,1,15,0,0,0.446,1,1,40,Debt Consolidation,Employed,Southeast,0.1232,165.07,0.0246,2108.56,1.0,1.0,0.0,0.44,0.8048,Exceptional,0
FIN_025374,63,470,42662,0.2597,6278,36,7,3,0,1,0.5779,0,1,115,Home Improvement,Employed,Southwest,0.1472,174.39,0.0491,1630.4,1.0,0.3,0.2,0.5675,0.6783,Very Poor,1
FIN_025375,39,428,15000,0.5397,4023,24,14,5,3,1,0.4878,0,0,131,Business,Employed,Southeast,0.2682,167.62,0.1341,2171.21,0.25,0.5,0.2,0.7,0.4724,Very Poor,1
FIN_025376,22,717,24280,0.1077,8136,48,1,5,1,1,0.7467,1,0,204,Auto,Employed,Southeast,0.3351,169.5,0.0838,876.25,0.5,0.5,0.2,0.64,0.6975,Good,0
FIN_025377,31,696,19574,0.2051,14502,60,0,13,1,2,0.8626,1,1,174,Home Improvement,Employed,Northeast,0.7409,241.7,0.1482,2974.36,0.5,1.0,0.4,0.6,0.6481,Good,0
FIN_025378,55,360,20209,0.1152,5325,48,4,11,2,1,0.6856,1,0,77,Medical,Employed,West,0.2635,110.94,0.0659,613.44,0.3333,1.0,0.2,0.6525,0.5442,Very Poor,1
FIN_025379,37,416,44546,0.2887,4522,12,9,18,0,0,0.2883,1,0,159,Business,Employed,West,0.1015,376.83,0.1015,1305.5,1.0,1.0,0.0,0.96,0.7398,Very Poor,0
FIN_025380,62,772,63102,0.2516,10494,36,5,8,0,0,0.3893,1,0,80,Auto,Employed,Midwest,0.1663,291.5,0.0554,2640.29,1.0,0.8,0.0,0.7,0.8256,Very Good,0
FIN_025381,23,696,22889,0.2566,60516,60,18,10,1,2,0.2976,1,0,62,Debt Consolidation,Employed,Northeast,2.6439,1008.6,0.5288,15528.41,0.5,1.0,0.4,0.855,0.73,Good,0
FIN_025382,42,517,76076,0.4586,19262,60,7,2,1,2,0.5546,0,0,21,Business,Business Owner,Midwest,0.2532,321.03,0.0506,8833.55,0.5,0.2,0.4,0.3325,0.5122,Very Poor,0
FIN_025383,55,776,79123,0.1981,43579,84,2,16,1,0,0.1501,0,0,210,Medical,Employed,Southwest,0.5508,518.8,0.0787,8633.0,0.5,1.0,0.0,0.38,0.7163,Very Good,0
FIN_025384,41,567,159324,0.1138,13722,84,4,17,2,3,0.2529,1,1,11,Medical,Employed,Northeast,0.0861,163.36,0.0123,1561.56,0.3333,1.0,0.6,0.4875,0.6362,Very Poor,1
FIN_025385,45,375,85536,0.0712,8325,24,2,15,4,2,0.3506,0,0,165,Home Improvement,Self-Employed,Southeast,0.0973,346.88,0.0487,592.74,0.2,1.0,0.4,0.38,0.5265,Very Poor,1
FIN_025386,59,368,91023,0.3933,7676,48,3,9,2,2,0.6062,0,0,143,Business,Employed,Southeast,0.0843,159.92,0.0211,3018.97,0.3333,0.9,0.4,0.42,0.4506,Very Poor,0
FIN_025387,22,744,54455,0.5939,25881,12,5,2,0,1,0.0595,0,1,163,Business,Employed,Southeast,0.4753,2156.75,0.4753,15370.73,1.0,0.2,0.2,0.5,0.7332,Very Good,0
FIN_025388,21,597,27897,0.2796,7265,36,0,8,2,2,0.4039,0,0,28,Debt Consolidation,Employed,Midwest,0.2604,201.81,0.0868,2031.29,0.3333,0.8,0.4,0.07,0.5276,Fair,0
FIN_025389,27,773,41421,0.3774,17149,24,0,17,2,0,0.3466,0,0,179,Debt Consolidation,Employed,Northeast,0.414,714.54,0.207,6472.03,0.3333,1.0,0.0,0.3,0.6055,Very Good,0
FIN_025390,40,459,92051,0.3883,27392,12,4,1,3,1,0.26,1,1,108,Auto,Employed,West,0.2976,2282.67,0.2976,10636.31,0.25,0.1,0.2,0.73,0.5484,Very Poor,0
FIN_025391,63,307,43931,0.464,11240,60,10,11,1,0,0.4649,0,0,160,Auto,Retired,Southwest,0.2559,187.33,0.0512,5215.36,0.5,1.0,0.0,0.7,0.5009,Very Poor,1
FIN_025392,26,784,55051,0.1105,68867,24,1,16,0,1,0.5306,1,0,32,Business,Employed,Southwest,1.251,2869.46,0.6255,7609.8,1.0,1.0,0.2,0.42,0.809,Very Good,0
FIN_025393,56,387,82424,0.6991,6995,12,0,3,3,1,0.2042,1,1,29,Auto,Retired,West,0.0849,582.92,0.0849,4890.2,0.25,0.3,0.2,0.3725,0.3973,Very Poor,0
FIN_025394,71,440,52746,0.2055,18442,60,3,12,2,1,0.4029,0,1,221,Auto,Employed,Northeast,0.3496,307.37,0.0699,3789.83,0.3333,1.0,0.2,0.42,0.5433,Very Poor,0
FIN_025395,41,840,42436,0.4004,37722,24,0,11,2,0,0.498,1,0,152,Home Improvement,Self-Employed,Midwest,0.8889,1571.75,0.4445,15103.89,0.3333,1.0,0.0,0.6,0.6532,Exceptional,0
FIN_025396,71,824,33354,0.4446,14677,24,2,1,1,2,0.486,0,0,69,Home Improvement,Employed,Southeast,0.44,611.54,0.22,6525.39,0.5,0.1,0.4,0.2525,0.6189,Exceptional,0
FIN_025397,66,642,166021,0.2914,7420,84,2,4,1,1,0.3385,1,0,180,Business,Self-Employed,Midwest,0.0447,88.33,0.0064,2162.19,0.5,0.4,0.2,0.68,0.6719,Fair,0
FIN_025398,55,515,60653,0.7968,19635,84,7,6,1,1,0.2704,1,1,136,Business,Employed,West,0.3237,233.75,0.0462,15645.17,0.5,0.6,0.2,0.88,0.5375,Very Poor,0
FIN_025399,56,805,24984,0.1664,58123,36,0,2,0,2,0.5122,0,1,186,Home Improvement,Self-Employed,Midwest,2.3264,1614.53,0.7755,9671.67,1.0,0.2,0.4,0.3,0.7863,Exceptional,1
FIN_025400,28,373,31921,0.3222,13177,12,0,7,2,2,0.299,0,0,50,Home Improvement,Business Owner,Northeast,0.4128,1098.08,0.4128,4245.63,0.3333,0.7,0.4,0.125,0.4566,Very Poor,0
FIN_025401,70,368,48181,0.1815,14310,48,1,14,0,0,0.4188,1,0,57,Business,Employed,Northeast,0.297,298.12,0.0743,2597.26,1.0,1.0,0.0,0.4825,0.665,Very Poor,0
FIN_025402,24,522,71509,0.2042,11883,60,4,8,1,1,0.3194,1,0,25,Auto,Retired,Midwest,0.1662,198.05,0.0332,2426.51,0.5,0.8,0.2,0.5225,0.6296,Very Poor,0
FIN_025403,63,685,44893,0.7914,13963,24,7,10,1,4,0.4745,1,1,154,Home Improvement,Business Owner,West,0.311,581.79,0.1555,11050.32,0.5,1.0,0.8,0.88,0.5785,Good,0
FIN_025404,36,584,19697,0.4269,24446,60,0,3,1,1,0.3244,0,1,35,Medical,Employed,Northeast,1.2411,407.43,0.2482,10436.0,0.5,0.3,0.2,0.0875,0.5301,Fair,0
FIN_025405,23,421,15623,0.3716,26773,24,10,3,0,1,0.2343,0,1,4,Home Improvement,Self-Employed,Southeast,1.7137,1115.54,0.8568,9948.85,1.0,0.3,0.2,0.41,0.6438,Very Poor,0
FIN_025406,27,740,16765,0.5013,36540,24,0,2,2,1,0.4479,1,0,102,Medical,Employed,Southeast,2.1795,1522.5,1.0898,18317.5,0.3333,0.2,0.2,0.555,0.591,Very Good,0
FIN_025407,22,756,66419,0.362,5017,84,3,6,0,2,0.2286,0,0,37,Auto,Business Owner,Midwest,0.0755,59.73,0.0108,1816.15,1.0,0.6,0.4,0.2125,0.7353,Very Good,0
FIN_025408,21,463,54208,0.1837,48817,12,6,8,1,1,0.5238,0,0,229,Auto,Employed,Northeast,0.9005,4068.08,0.9005,8967.68,0.5,0.8,0.2,0.54,0.5961,Very Poor,0
FIN_025409,21,562,32092,0.5467,9064,12,2,4,0,1,0.4531,0,0,199,Medical,Self-Employed,Southwest,0.2824,755.33,0.2824,4955.29,1.0,0.4,0.2,0.38,0.6234,Very Poor,1
FIN_025410,58,391,163019,0.3456,11552,84,0,7,1,0,0.6018,0,0,74,Business,Employed,Southeast,0.0709,137.52,0.0101,3992.37,0.5,0.7,0.0,0.185,0.4692,Very Poor,0
FIN_025411,71,635,47461,0.2162,10351,24,6,8,2,1,0.2664,0,0,170,Business,Employed,Midwest,0.2181,431.29,0.109,2237.89,0.3333,0.8,0.2,0.54,0.6411,Fair,0
FIN_025412,27,613,18325,0.1195,8879,60,23,8,2,1,0.0965,1,0,94,Home Improvement,Employed,West,0.4845,147.98,0.0969,1061.04,0.3333,0.8,0.2,0.935,0.7337,Fair,0
FIN_025413,44,765,44718,0.1009,22698,12,5,16,0,1,0.6925,0,1,110,Medical,Employed,Midwest,0.5076,1891.5,0.5076,2290.23,1.0,1.0,0.2,0.475,0.7968,Very Good,0
FIN_025414,25,700,63184,0.4249,22355,60,4,19,3,1,0.2999,1,0,14,Home Improvement,Employed,Northeast,0.3538,372.58,0.0708,9498.64,0.25,1.0,0.2,0.495,0.5851,Good,0
FIN_025415,41,784,36097,0.5046,43901,36,4,4,3,3,0.4691,1,0,136,Home Improvement,Self-Employed,Northeast,1.2162,1219.47,0.4054,22152.44,0.25,0.4,0.6,0.76,0.6176,Very Good,1
FIN_025416,48,576,43766,0.1948,7160,84,0,19,1,1,0.2336,0,0,235,Business,Employed,Southwest,0.1636,85.24,0.0234,1394.77,0.5,1.0,0.2,0.3,0.6262,Very Poor,1
FIN_025417,38,365,70464,0.0867,5552,36,7,7,1,3,0.4162,1,0,96,Auto,Employed,Northeast,0.0788,154.22,0.0263,481.36,0.5,0.7,0.6,0.82,0.6385,Very Poor,0
FIN_025418,44,500,55250,0.2685,25850,84,0,7,1,0,0.2649,1,1,231,Auto,Employed,Northeast,0.4679,307.74,0.0668,6940.72,0.5,0.7,0.0,0.6,0.6229,Very Poor,1
FIN_025419,52,767,71503,0.3398,10271,60,8,16,1,1,0.2726,0,0,196,Debt Consolidation,Employed,West,0.1436,171.18,0.0287,3490.09,0.5,1.0,0.2,0.62,0.7015,Very Good,0
